incident_id;datum_tijd;datum;tijd;jaar;maand;maand_name;seizoen_meteorologisch;minuut_van_dag;uur;minuut_van_uur;inrichting;inrichting_schoon;stof;hoeveelheid_stof;toelichting;opkomst;ondergang;opkomst_minutes;ondergang_minutes;daglicht_uren;is_licht;is_donker;uren_van_zonsopkomst;uren_van_zonsondergang;uren_van_zonsopkomst_rond;uren_van_zonsondergang_rond;onderhoud_kandidaat_kern;onderhoud_kandidaat_extra
2330;2024-02-15T15:12:00Z;2024-02-15;16:12:00;2024;2;Feb;Winter;972;16;12;Tata Steel IJmuiden B.V. (KGF1) Kooksgasfabriek 1;Kooksgasfabriek 1;Kooksstof;5 kg;Meldingsnummer 302684 - STOFEMISSIE (O.A. EMISSIE SCHOORSTEEN) Melding afgesloten 19-02-2024 12:52 Waarneming Tijdens het uitgevoerd, oorzaak bekend (t.k.a.) uitstoten was er zichtbare rookemissie bij oven 927 uit de klimpijp Oorzaak De rookemissie is veroorzaakt door kooksstof houdend stof in de klimpijp. Dit kan carbon black of grafiet zijn dat wordt gevormd gedurende de ovenbehandeling. De oorzaak van het ontstaan van carbon black of grafiet hangt samen met de ovenwandtemperaturen en de temperatuur in de betreffende oven. Bij een hogere temperatuur is er meer kans dat carbon black of grafiet ontstaat. De emissie ontstaat op het moment dat de oven wordt uitgestoten. Maatregel Er is een controle uitgevoerd. De grafietaangroei in klimpijpbocht verwijderd. Voorafgaande aan het uitstoten van deze oven is gevormd carbon black of grafiet weggestoken.;07:56:00;17:53:00;476;1073;9,95000000000000;TRUE;FALSE;8,2666666666666675;-1,6833333333333333;8;-2;FALSE;FALSE
2331;2024-02-15T20:26:00Z;2024-02-15;21:26:00;2024;2;Feb;Winter;1286;21;26;Tata Steel IJmuiden B.V. (GSL) Grondstoffenlogistiek;Grondstoffenlogistiek;Kolenstof;0 kg;Melknr. 302686 MILIEU INSTALLATIE UIT BEDRIJF (STOBES/ MILIEUSPROEIERS) Melding afgesloten 19-02-2024 07:55 Waarneming De uitgevoerd, oorzaak bekend (t.k.a.) watergoot staat in storing. Hierdoor hebben de loskranen geen toevoer van water en kunnen de milieuinstallaties niet in bedrijf Oorzaak Watergoot vult niet op door een storing Maatregel 19-02-2024, aanvulling, 07:55 uur Update: Watergoot staat niet meer in storing Kranen vieren zoveel mogelijk af in de trechter, mocht dit niet afdoende zijn dan gaat de lossing verder in de trog. De opgetreden hinder in de omgeving: geen Doorgegeven aan l om: 21.42;07:56:00;17:53:00;476;1073;9,95000000000000;FALSE;TRUE;13,5000000000000000;3,5499999999999998;14;4;FALSE;TRUE
2334;2024-02-14T09:11:00Z;2024-02-14;10:11:00;2024;2;Feb;Winter;611;10;11;Tata Steel IJmuiden B.V. (sifa) Sinterfabriek;Sinterfabriek;Sinterstof;0 kg;Melknr.: 302674 MILIEU INSTALLATIE UIT BEDRIJF Melding afgesloten 19-02-2024 08:00 Waarneming opstarten sintermachine nadat alle uitgevoerd, oorzaak bekend (t.k.a.) drie de sintermachines uit bedrijf zijn geweest is FilterVentilator 42 (FV42) uitgevallen vanwege een te lage temperatuur. Oorzaak te koude temperatuur voor de FV42. Maatregel na 88 minuten herstart bewaking, FV42 opnieuw opstarten. Geen stof uitstoot waargenomen hierdoor geen hoeveelheid ingevuld.;07:58:00;17:51:00;478;1071;9,88333333333333;TRUE;FALSE;2,2166666666666668;-7,6666666666666670;2;-8;FALSE;TRUE
2335;2024-02-14T15:34:00Z;2024-02-14;16:34:00;2024;2;Feb;Winter;994;16;34;Tata Steel IJmuiden B.V. (sifa) Sinterfabriek;Sinterfabriek;Sinterstof;0 kg;Melknr.: 302675 MILIEU INSTALLATIE UIT BEDRIJF Melding afgesloten 19-02-2024 08:00 Waarneming Sintermachines stonden stil Oorzaak uitgevoerd, oorzaak bekend (t.k.a.) Temperatuur naar ESP42 te laag waardoor filter is uitgevallen Maatregel Geen, opstarten indien temperatuur weer in orde is.;07:58:00;17:51:00;478;1071;9,88333333333333;TRUE;FALSE;8,5999999999999996;-1,2833333333333334;9;-1;FALSE;TRUE
2336;2024-02-13T05:32:00Z;2024-02-13;06:32:00;2024;2;Feb;Winter;392;6;32;Tata Steel IJmuiden B.V. (HOO) Hoogovens;Hoogovens;Hoogovengasstof;5 kg;Melknr. 302666 STILSTANDSKLEP OPEN Melding afgesloten 13-02-2024 16:26 Waarneming Stilstandsklep HO7 open Oorzaak Stilzetten uitgevoerd, oorzaak bekend (t.k.a.) HO7 Maatregel Stoom op de top gezet om overlast te beperken.;08:00:00;17:49:00;480;1069;9,81666666666667;FALSE;TRUE;-1,4666666666666666;-11,2833333333333332;-1;-11;FALSE;TRUE
2337;2024-02-13T09:26:00Z;2024-02-13;10:26:00;2024;2;Feb;Winter;626;10;26;Tata Steel IJmuiden B.V. (HOO) Hoogovens;Hoogovens;IJzeroxide;2 kg;"Melknr.: 302668 ROOKEMISSIE OVENHUIS (ONDOORZICHTIGE WOLK; BOVEN UITHOUDERKRAAN) Waarneming Rook uit het zuid uitgevoerd, oorzaak bekend (t.k.a.) ovenhuisdak Oorzaak Open maken van de zuid aftap.";08:00:00;17:49:00;480;1069;9,81666666666667;TRUE;FALSE;2,4333333333333331;-7,3833333333333337;2;-7;FALSE;FALSE
2338;2024-02-13T10:38:00Z;2024-02-13;11:38:00;2024;2;Feb;Winter;698;11;38;Tata Steel IJmuiden B.V. (HOO) Hoogovens;Hoogovens;Ijzeroxide;2 kg;"Melknr. 302670 ROOKEMISSIE OVENHUIS (ONDOORZICHTIGE WOLK; BOVEN UITHOUDERKRAAN) Melding afgesloten 13-02-2024 11:41 uitgevoerd, oorzaak bekend (t.k.a.) Waarneming Rook uit het zuid ovenhuisdak Oorzaak proppen van de oven";08:00:00;17:49:00;480;1069;9,81666666666667;TRUE;FALSE;3,6333333333333333;-6,1833333333333336;4;-6;FALSE;FALSE
2339;2024-02-13T10:49:00Z;2024-02-13;11:49:00;2024;2;Feb;Winter;709;11;49;Tata Steel IJmuiden B.V. (HOO) Hoogovens;Hoogovens;IJzeroxide;2 kg;"Melknr. 302671 - ROOKEMISSIE OVENHUIS (ONDOORZICHTIGE WOLK; BOVEN UITHOUDERKRAAN) Melding afgesloten 13-02-2024 11:55 uitgevoerd, oorzaak bekend (t.k.a.) Waarneming Rookemissie uit het zuid ovenhuisdak Oorzaak Dicht maken van de hoogoven";08:00:00;17:49:00;480;1069;9,81666666666667;TRUE;FALSE;3,8166666666666669;-6,0000000000000000;4;-6;FALSE;FALSE
2340;2024-02-13T10:28:00Z;2024-02-13;11:28:00;2024;2;Feb;Winter;688;11;28;Tata Steel IJmuiden B.V. (CPR) Coated Products;Coated Products;Afvalwater;2 m3;Meldingsnummer 302678 - BODEMVERONTREINIGING > 50 L C.Q. KG Melding afgesloten 05-03-2024 12:01 Waarneming De tank is uitgevoerd, oorzaak bekend (t.k.a.) overgelopen, omdat het hoog over signaal niet heeft gefunctioneerd. Hierdoor is het afvalwater in eerste instantie in de opvangbak terechtgekomen, vervolgens is door de wind een gedeelte op het maaiveld terechtgekomen. Oorzaak De vlotter in de tank werkte niet, waardoor ondanks het hoog hoog signaal het water niveau te hoog werd. Maatregel Er wordt een bodemonderzoek uitgevoerd en op basis daarvan wordt bepaald in hoeverre bodemsanering noodzakelijk is. Daarnaast wordt de vlotter gecontroleerd en gerepareerd om dit in de toekomst te voorkomen. 05/03/2024: Voor het bodemonderzoek is circa 20 m3 grond afgegraven. Inmiddels is de begraving weer aangevuld met schone grond en de lekvoorziening weer teruggeplaatst (deze was tijdelijk verwijderd tbv afgraven grond).;08:00:00;17:49:00;480;1069;9,81666666666667;TRUE;FALSE;3,4666666666666668;-6,3499999999999996;3;-6;FALSE;TRUE
2341;2024-02-12T07:39:00Z;2024-02-12;08:39:00;2024;2;Feb;Winter;519;8;39;Tata Steel IJmuiden B.V. (HOO) Hoogovens;Hoogovens;IJzeroxide;2 kg;"Melknr. 302657 - ROOKEMISSIE OVENHUIS (ONDOORZICHTIGE WOLK; BOVEN UITHOUDERKRAAN) Melding afgesloten 12-02-2024 09:01 uitgevoerd, oorzaak bekend (t.k.a.) Waarneming rook uit het ovenhuis dak noordaftapkant Oorzaak aftapkant komt slecht op gang Maatregel afzuiging juist gebruikt";08:02:00;17:47:00;482;1067;9,75000000000000;TRUE;FALSE;0,6166666666666667;-9,1333333333333329;1;-9;FALSE;FALSE
2342;2024-02-12T10:17:00Z;2024-02-12;11:17:00;2024;2;Feb;Winter;677;11;17;Tata Steel IJmuiden B.V. (KGF2) Kooksgasfabriek 2;Kooksgasfabriek 2;Kooksovengas;2 m3;Melknr. 302659 Omschrijving: GASONTSNAPPING (LEKKAGES, STORING) Melding afgesloten 22-02-2024 12:47 Melding nog in behandeling uitgevoerd, oorzaak bekend (t.k.a.) Waarneming Het gas wat uit het kolenbed van de oven komt gaat via een klimpijp naar de gasverzamelleiding. Om deze gassen goed uit de oven te begeleiden zijn er gasgangen gecreërd. Deze gasgangen zijn verstopt geraakt, dit heeft emissie gegeven tijdens vullen op de bunker van de vulwagen bij het behandelen van oven 206 Oorzaak 22-02-2024, aanvulling, 12:48 uur Directe oorzaak: Na vullen is gasgang in oven boven de kolen verstopt geraakt Basis oorzaak: Tijdens de planeerslag is ondanks het planeren, niet voldoende gasgang gecreërd bij het 1e vulgat. Na vullen is gasgang in oven boven de kolen verstopt Maatregel 22-02-2024, aanvulling, 12:48 uur De vulgewichten van de betreffende oven zijn gecontroleerd, om er zeker van te zijn dat de oven niet overvuld is. Dit was niet het geval. Opvolgende oven behandelingen zijn gemonitord en er is geen emissie meer waargenomen. De oven wordt op de hand nog een keer extra geplaneerd om emissie direct weg te nemen.;08:02:00;17:47:00;482;1067;9,75000000000000;TRUE;FALSE;3,2500000000000000;-6,5000000000000000;3;-6;FALSE;FALSE
2344;2024-02-12T15:19:00Z;2024-02-12;16:19:00;2024;2;Feb;Winter;979;16;19;Tata Steel IJmuiden B.V. (KGF2) Kooksgasfabriek 2;Kooksgasfabriek 2;Kooksovengas;4 m3;Meldingsnummer 302664 - GASONTSNAPPING (LEKKAGES, STORING) Melding afgesloten 22-02-2024 12:53 Melding nog in behandeling uitgevoerd, oorzaak bekend (t.k.a.) Waarneming Het gas wat uit het kolenbed van de oven komt gaat via een klimpijp naar de gasverzamelleiding. Om deze gassen goed uit de oven te begeleiden zijn er gasgangen gecreërd. Deze gasgangen zijn verstopt geraakt, dit heeft emissie gegeven tijdens vullen op de bunker van de vulwagen bij het behandelen van oven 308 Oorzaak Na vullen is gasgang in oven boven de kolen verstopt Aanvulling: Directe oorzaak: Na vullen is gasgang in oven boven de kolen verstopt geraakt Basis oorzaak: Tijdens de planeerslag is ondanks het planeren, niet voldoende gasgang gecreërd bij het 1e vulgat. Maatregel Sap bon aanmaken en vervolgen Aanvulling:De oven is op de hand nog een keer extra geplaneerd om emissie direct weg te nemen. De vulgewichten van de betreffende oven zijn gecontroleerd, om er zeker van te zijn dat de oven niet overvuld is. Naar aanleiding hiervan de vulgewichten op bunker 1 en 2 met 200 kg verlaagd. Opvolgende oven behandelingen zijn gemonitord en er is geen emissie meer waargenomen.;08:02:00;17:47:00;482;1067;9,75000000000000;TRUE;FALSE;8,2833333333333332;-1,4666666666666666;8;-1;FALSE;FALSE
2345;2024-02-11T08:11:00Z;2024-02-11;09:11:00;2024;2;Feb;Winter;551;9;11;Tata Steel IJmuiden B.V. (HOO) Hoogovens;Hoogovens;IJzeroxide;2 kg;"Melknr. 302649 - ROOKEMISSIE OVENHUIS (ONDOORZICHTIGE WOLK; BOVEN UITHOUDERKRAAN) Melding afgesloten 11-02-2024 09:23 uitgevoerd, oorzaak bekend (t.k.a.) Waarneming Noord werd dicht gemaakt terwijl zuid tapkant open gemaakt was vanwege hoog haard niveau. Noord tapkant was aannemelijk wel leeg Oorzaak Noord tapkant was leeg terwijl haardniveau dit niet aangaf Maatregel Noord tapkant dicht gemaakt";08:04:00;17:45:00;484;1065;9,68333333333333;TRUE;FALSE;1,1166666666666667;-8,5666666666666664;1;-9;FALSE;FALSE
2346;2024-02-11T09:02:00Z;2024-02-11;10:02:00;2024;2;Feb;Winter;602;10;2;Tata Steel IJmuiden B.V. (KGF1) Kooksgasfabriek 1;Kooksgasfabriek 1;Kooksovengas;3 m3;Meldingsnr. 302650 Omschrijving: GASONTSNAPPING (LEKKAGES, STORING) Melding afgesloten 19-02-2024 12:49 Waarneming De uitgevoerd, oorzaak bekend (t.k.a.) vulwagen zorgt ervoor dat ovens gevuld worden met mengkolen, tijdens het vullen van de oven is er een emissie ontstaan op oven 834 1e vulgat. Oorzaak Directe oorzaak: Als gevolg van grafiet aangroei in de vulgaten glijden kolen niet goed vanuit de vulwagen de oven in. Hierdoor blijven kolen tussen de vulwagen en de oven hangen en dient handmatig te worden geholpen/weggehaald om het vulproces af te ronden. De basisoorzaak van het ontstaan van carbon black of grafiet hangt samen met de ovenwandtemperaturen en de temperatuur in de betreffende oven. Bij een hogere temperatuur is er meer kans dat carbon black of grafiet ontstaat. Maatregel De oven wordt op de hand nog een keer extra geplaneerd om emissie direct weg te nemen. Oven wordt voorafgaande aan de volgende behandeling extra gecontroleerd op grafietaangroei en waar nodig wordt dit verwijderd. Volgende behandelingen zijn zonder emissie verlopen.;08:04:00;17:45:00;484;1065;9,68333333333333;TRUE;FALSE;1,9666666666666666;-7,7166666666666668;2;-8;FALSE;FALSE
2347;2024-02-11T12:40:00Z;2024-02-11;13:40:00;2024;2;Feb;Winter;820;13;40;Tata Steel IJmuiden B.V. (KGF2) Kooksgasfabriek 2;Kooksgasfabriek 2;Kooksstof;5 kg;Melknr. 302661 - STOFEMISSIE (O.A. EMISSIE SCHOORSTEEN) Melding afgesloten 22-02-2024 12:51 Melding nog in behandeling uitgevoerd, oorzaak bekend (t.k.a.) Waarneming Tijdens terug kijken van beelden gezien dat er tijdens het uitstoten er zichtbare rookemissie was bij oven 301 Oorzaak 22-02- 2024, aanvulling, 15:52 uur Tijdens uitstoten van de oven aan kookszijde ontstond roetontwikkeling. Dit kan carbon black of grafiet zijn dat tijdens de ovenbehandeling wordt gevormd. Dit kan ontstaan in samenhang met de ovenwandtemperaturen en de temperatuur in de betreffende oven, waarbij het zoeken naar de juiste warmtebalans kan leiden tot carbon black of grafiet. De emissie is ontstaan op het moment dat de oven wordt uitgestoten, wanneer carbon black of grafiet tijdens het uitstoten meekomt uit de oven. Feiten worden verzameld om deze milieumelding aan te vullen. Maatregel 22-02-2024, aanvulling, 15:52 uur Voor de eerstvolgende behandeling heeft de Gasreiniging extra controles uitgevoerd en voor het drukken is door de kooksproductie een extra inspectie uitgevoerd. Hierna is de oven zonder problemen gedrukt. Daarnaast hebben zich tijdens de navolgende ovenbehandelingen geen afwijkingen voorgedaan. Wordt verder onderzocht;08:04:00;17:45:00;484;1065;9,68333333333333;TRUE;FALSE;5,5999999999999996;-4,0833333333333330;6;-4;FALSE;TRUE
2348;2024-02-11T16:36:00Z;2024-02-11;17:36:00;2024;2;Feb;Winter;1056;17;36;Tata Steel IJmuiden B.V. (Pefa) Pelletfabriek;Pelletfabriek;Afvalwater;10 m3;Meldingsnummer 302653 - ONGEWOON VOORVAL MET MOGELIJKE MILIEUGEVOLGEN Melding nog in behandeling Waarneming Pomp te uitgevoerd, oorzaak bekend (t.k.a.) weinig opbrengst Oorzaak Snaren opgespannen AANVULLING 17:52 Waarneming Pomp te weinig opbrengst, hierdoor overloopbak overstroomt Melding afgesloten 11-02-2024 17:51;08:04:00;17:45:00;484;1065;9,68333333333333;TRUE;FALSE;9,5333333333333332;-0,1500000000000000;10;0;FALSE;FALSE
2349;2024-02-10T11:27:00Z;2024-02-10;12:27:00;2024;2;Feb;Winter;747;12;27;Tata Steel IJmuiden B.V. (KGF1) Kooksgasfabriek 1;Kooksgasfabriek 1;Kooksstof;3 kg;Melknr. 302646 ONGEWOON VOORVAL MET MOGELIJKE MILIEUGEVOLGEN Melding afgesloten 19-02-2024 12:45 Waarneming Tijdens het uitgevoerd, oorzaak bekend (t.k.a.) uitstoten was er zichtbare rookemissie uit de klimpijp van oven 235. Tijdens terugkijken camerabeelden de emissie geconstateerd, deze kwam vrij van 12:27 tot 12:28 uur. Oorzaak De rookemissie is veroorzaakt door kooksstof houdend stof in de klimpijp. Dit kan carbon black of grafiet zijn dat wordt gevormd gedurende de ovenbehandeling. De oorzaak van het ontstaan van carbon black of grafiet hangt samen met de ovenwandtemperaturen en de temperatuur in de betreffende oven. Bij een hogere temperatuur is er meer kans dat carbon black of grafiet ontstaat. De emissie ontstaat op het moment dat de oven wordt uitgestoten. Maatregel Er is een controle uitgevoerd. De grafietaangroei in klimpijpbocht verwijderd. Voorafgaande aan het uitstoten van deze oven is gevormd carbon black of grafiet weggestoken.;08:06:00;17:44:00;486;1064;9,63333333333333;TRUE;FALSE;4,3499999999999996;-5,2833333333333332;4;-5;FALSE;FALSE
2350;2024-02-10T15:27:00Z;2024-02-10;16:27:00;2024;2;Feb;Winter;987;16;27;Tata Steel IJmuiden B.V. (HOO) Hoogovens;Hoogovens;IJzeroxide;2 kg;"Melknr. 302647 Omschrijving: ROOKEMISSIE OVENHUIS (ONDOORZICHTIGE WOLK; BOVEN UITHOUDERKRAAN) Melding afgesloten 10-02- uitgevoerd, oorzaak bekend (t.k.a.) 2024 16:29 Melding nog in behandeling Waarneming Rookemissie uit ovenhuisdak zuid Oorzaak Zuidkant dichtmaken Maatregel Melding aangemaakt";08:06:00;17:44:00;486;1064;9,63333333333333;TRUE;FALSE;8,3499999999999996;-1,2833333333333334;8;-1;FALSE;TRUE
2351;2024-02-08T23:43:00Z;2024-02-09;00:43:00;2024;2;Feb;Winter;43;0;43;Tata Steel IJmuiden B.V. (KGF2) Kooksgasfabriek 2;Kooksgasfabriek 2;Rookgas van verbranding;1 m3;Melknr. 302636 RUWGAS FAKKELEN ( M.U.V. TESTEN OF GASZUIGER WISSELEN) Melding afgesloten 22-02-2024 12:46 Melding nog in ongereinigd kooksgas, dus uitgevoerd, oorzaak bekend (t.k.a.) behandeling Waarneming Op de batterijen bevinden zich ruwgas (kooksovengas) fakkels, deze fakkels verbranden kooksovengas op het veel zwavelcomponenten er moment dat het kooksovengas niet afgevoerd kan worden via de gasverzamelleiding. De ruwgasfakkels verbranden het kooksovengas, nog in hierbij zijn er vlammen zichtbaar (gedurende de storingsduur) op batterij Oorzaak 22-02-2024, aanvulling, 12:46 uur Oorzaak: Aansturing van de fakkel stond nog ingeschakeld op moment van in bedrijf name van de fakkel. Onvoldoende afzuiging van het ruwgas, feiten worden verder verzameld om deze milieumelding aan te vullen. Maatregel 22-02-2024, aanvulling, 12:46 Werkinstructie van in bedrijf name van de fakkel gecontroleerd, deze wordt aangevuld om soortgelijke situatie in de toekomst te voorkomen Wordt verder onderzocht;08:07:00;17:42:00;487;1062;9,58333333333333;FALSE;TRUE;-7,4000000000000004;-16,9833333333333343;-7;-17;FALSE;TRUE
2352;2024-02-09T11:29:00Z;2024-02-09;12:29:00;2024;2;Feb;Winter;749;12;29;Tata Steel IJmuiden B.V. (sifa) Sinterfabriek;Sinterfabriek;Rookgas (ongereinigd) dus;61098 m3;Melknr. 302638 CALAMITEITEN BEDRIJF (OVERSCHAKELEN OP SCHOORSTEENBEDRIJF) Melding afgesloten 08-03-2024 09:31 Melding nog in met veel stof (gewijzigd vanwege uitgevoerd, oorzaak bekend (t.k.a.) behandeling Waarneming De rookgasreiniging is opgebouwd uit 2 filterlijnen. Tijdens bedrijf is 1 van de 2 filterlijnen uitgevallen. Hierdoor is typefout Tata) de druk voor de trimkleppen positief geworden waardoor de trimkleppen open zijn gegaan. (bypass bedrijf) Oorzaak 15-02-2024, aanvulling, 09:53 uur Update ES 15/2: Onderzoek naar oorzaak loopt op dit moment Nog te bepalen. -> 1 van de 4 filterventilatoren (FV-2411) staat in storing. Om een storingsanalyse te doen werd in de schakelruimte een laptop aangesloten. Op het moment dat deze werd aangesloten is 1 filterlijn (Lijn-22) uitgevallen met alle gevolgen van dien. 08-03-2024 Aanvulling: Update 08-03: Samen met Siemens tot de conclusie gekomen dat we de oorzaak op dit moment niet kunnen achterhalen. Wij zijn samen uit aan het zoeken of het mogelijk is om een simulatie op te starten van het voorval om dieper in de programmatuur de oorzaak te vinden. Maatregel 2e filterlijn weer opstarten en trimkleppen sluiten. -> E.e.a. was te resetten en alles zo snel als mogelijk weer opgestart. Kleppen naar schoorsteen ook meteen gesloten.;08:07:00;17:42:00;487;1062;9,58333333333333;TRUE;FALSE;4,3666666666666663;-5,2166666666666668;4;-5;FALSE;TRUE
2354;2024-02-09T17:30:00Z;2024-02-09;18:30:00;2024;2;Feb;Winter;1110;18;30;Tata Steel IJmuiden B.V. (WB2) Warmbandwalserij 2;Warmbandwalserij 2;NOX;0 mg/Nm3;Melknr. 302642 Melding afgesloten 12-02-2024 13:00 MILIEU INSTALLATIE UIT BEDRIJF (O.A. DE NOX) Waarneming Aanvulling: Melding uitgevoerd, oorzaak bekend (t.k.a.) afgesloten 12-02-2024 13:00 Van 18:30 tot 18:55 is de ammoniak toevoer van de Denox onderbroken geweest. Tijdelijk hogere uitstoot. Oorzaak Aanvulling: Storing aan de regelkaart Denox installatie uitgevallen, oorzaak storing wordt nog onderzocht. Maatregel Technisch team geïnformeerd, deze zijn zoekende. PRL is nu op de hand aan het supleren Aanvulling: Tijdelijk de werking van de regelkaart overgenomen op handbediening totdat regelkaart gewisseld was. Intussen de regelkaart gewisseld met een reserve.;08:07:00;17:42:00;487;1062;9,58333333333333;FALSE;TRUE;10,3833333333333329;0,8000000000000000;10;1;FALSE;TRUE
2356;2024-02-08T06:59:00Z;2024-02-08;07:59:00;2024;2;Feb;Winter;479;7;59;Tata Steel IJmuiden B.V. (HOO) Hoogovens;Hoogovens;IJzeroxide;2 kg;"Melknr. 302626 Omschrijving: ROOKEMISSIE OVENHUIS (ONDOORZICHTIGE WOLK; BOVEN UITHOUDERKRAAN) Melding afgesloten 08-02- uitgevoerd, oorzaak bekend (t.k.a.) 2024 08:03 Waarneming Rookemissie uit ovenhuisdak Oorzaak Dichtmaken zuidkant (na een vrijwilliger) Maatregel Melding aangemaakt en deze doorgebeld.";08:09:00;17:40:00;489;1060;9,51666666666667;FALSE;TRUE;-0,1666666666666667;-9,6833333333333336;0;-10;FALSE;TRUE
2357;2024-02-08T11:40:00Z;2024-02-08;12:40:00;2024;2;Feb;Winter;760;12;40;Tata Steel IJmuiden B.V. (KGF2) Kooksgasfabriek 2;Kooksgasfabriek 2;Kooksovengas;2 m3;Meldingsnummer 302631 - GASONTSNAPPING (LEKKAGES, STORING) Melding afgesloten 22-02-2024 12:35 Melding nog in behandeling uitgevoerd, oorzaak bekend (t.k.a.) Waarneming Het gas wat uit het kolenbed van de oven komt gaat via een klimpijp naar de gasverzamelleiding. Om deze gassen goed uit de oven te begeleiden zijn er gasgangen gecreërd. Deze gasgangen zijn verstopt geraakt, dit heeft emissie gegeven tijdens vullen op de bunker van de vulwagen bij het behandelen van oven 307 Oorzaak 22-02-2024, aanvulling, 12:36 uur Directe oorzaak: drukopbouw in de oven ontstaan. Basisoorzaak: Gasgang is verstopt geraakt nabij bunker 1. Na vullen is gasgang in oven boven de kolen verstopt Maatregel De oven wordt op de hand nog een keer extra geplaneerd om emissie direct weg te nemen. Is doorgebeld door Tata om 12:46.;08:09:00;17:40:00;489;1060;9,51666666666667;TRUE;FALSE;4,5166666666666666;-5,0000000000000000;5;-5;FALSE;FALSE
2359;2024-02-08T14:51:00Z;2024-02-08;15:51:00;2024;2;Feb;Winter;951;15;51;Tata Steel IJmuiden B.V. (KGF1) Kooksgasfabriek 1;Kooksgasfabriek 1;Kooksovengas;3m3;Melknr.: 302634 GASONTSNAPPING (STORING TIJDENS VULPROCES OVENS, KLIMPIJP) Melding afgesloten 19-02-2024 12:36 Waarneming uitgevoerd, oorzaak bekend (t.k.a.) De schotelklep zorgt voor de afdichting van de gasleiding naar de oven. De schotel heeft onvoldoende afgesloten hierdoor is er emissie ontstaan op de klimpijp van oven 726 Oorzaak Directe oorzaak: Schotelklep is tijdens afhangen door de vulwagen niet voldoende in zijn eindpositie gezet. Basisoorzaak: Schotelklep had een zwaar punt, in het laatste stukje van zijn slag. Maatregel Stoom op de oven gezet om onderdruk te creëren hiermee is de emissie direct weggenomen. Schotelklep met de hand gesloten. Afstelling van vulwagen tov oven 726 gecontroleerd en in orde bevonden. Schotelklep extra gesmeerd. Bij de volgende behandeling is er meegekeken. Daaropvolgende ovenbehandelingen zijn zonder problemen behandeld.;08:09:00;17:40:00;489;1060;9,51666666666667;TRUE;FALSE;7,7000000000000002;-1,8166666666666667;8;-2;FALSE;TRUE
2362;2024-02-07T05:45:00Z;2024-02-07;06:45:00;2024;2;Feb;Winter;405;6;45;Tata Steel IJmuiden B.V. (HOO) Hoogovens;Hoogovens;IJzeroxide;2 kg;"Melknr.: 302611 ROOKEMISSIE OVENHUIS (ONDOORZICHTIGE WOLK; BOVEN UITHOUDERKRAAN) Waarneming rook uit ovenhuisdak zuid uitgevoerd, oorzaak bekend (t.k.a.) Oorzaak dichtmaken zuid aftap Maatregel dichtmaken aftap. De opgetreden hinder in de omgeving: nee Doorgegeven aan om: 07.02 AANVULLING 07-02-2024, 06:48 Melding afgesloten";08:11:00;17:38:00;491;1058;9,45000000000000;FALSE;TRUE;-1,4333333333333333;-10,8833333333333329;-1;-11;FALSE;TRUE
2364;2024-02-07T10:38:00Z;2024-02-07;11:38:00;2024;2;Feb;Winter;698;11;38;Tata Steel IJmuiden B.V. Services;Services;Rook;1 m3;Melknr.: 302617 BRAND Telefonisch doorgegeven door . Autobrand op terrein van Tata, brandweer aanwezig, is uitgevoerd, oorzaak bekend (t.k.a.) inmiddels gedoofd. Geluidshinder en rook voor de omgeving. Oorzaak: accu in brand gevlogen. Waarneming Oververhitting in het voertuig hierdoor heeft de accu vlam gevat Oorzaak Oververhitting Maatregel Voertuig uitgeschakeld en de accu is door de brandweer verwijderd. Brandmelding is doorgebeld naar . 7-2-2024 AANVULLING Melding afgesloten 07-02-2024 12:31;08:11:00;17:38:00;491;1058;9,45000000000000;TRUE;FALSE;3,4500000000000002;-6,0000000000000000;3;-6;FALSE;FALSE
2365;2024-02-07T15:39:00Z;2024-02-07;16:39:00;2024;2;Feb;Winter;999;16;39;Tata Steel IJmuiden B.V. (KGF2) Kooksgasfabriek 2;Kooksgasfabriek 2;Kooksstof;5 kg;"Melknr. 302618 - ONGEWOON VOORVAL MET MOGELIJKE MILIEUGEVOLGEN Melding nog in behandeling Waarneming Tijdens het uitgevoerd, oorzaak bekend (t.k.a.) uitstoten was er zichtbare rookemissie bij oven 219 Oorzaak Feiten worden verzameld om deze milieumelding aan te vullen. Update; De rookemissie is veroorzaakt door kooksstof houdend stof in de klimpijp. Dit kan carbon black of grafiet zijn dat wordt gevormd gedurende de ovenbehandeling. De oorzaak van het ontstaan van carbon black of grafiet hangt samen met de ovenwandtemperaturen en de temperatuur in de betreffende oven. Bij een hogere temperatuur is er meer kans dat carbon black of grafiet ontstaat. De emissie ontstaat op het moment dat de oven wordt uitgestoten. Maatregel Wordt verder onderzocht Update; Oven is de eerstvolgende behandeling geïnspecteerd en en er is vervuiling in de klimpijp waargenomen. Kortstondig van te voren is de klimpijp afgehangen waarbij vervuiling grotendeels weg gebrand wordt. Geen emissie meer tijdens behandeling van de oven. Voor de lange termijn zijn we continue opzoek naar het vinden van een juiste warmtebalans per oven.";08:11:00;17:38:00;491;1058;9,45000000000000;TRUE;FALSE;8,4666666666666668;-0,9833333333333333;8;-1;FALSE;FALSE
