incident_id;datum_tijd;datum;tijd;jaar;maand;maand_name;seizoen_meteorologisch;minuut_van_dag;uur;minuut_van_uur;inrichting;inrichting_schoon;stof;hoeveelheid_stof;toelichting;opkomst;ondergang;opkomst_minutes;ondergang_minutes;daglicht_uren;is_licht;is_donker;uren_van_zonsopkomst;uren_van_zonsondergang;uren_van_zonsopkomst_rond;uren_van_zonsondergang_rond;onderhoud_kandidaat_kern;onderhoud_kandidaat_extra
2030;2024-04-17T14:22:00Z;2024-04-17;16:22:00;2024;4;Apr;Voorjaar;982;16;22;Tata Steel IJmuiden B.V. (KGF2) Kooksgasfabriek 2;Kooksgasfabriek 2;Kooksovengas (ongereinigd);6 m3;Melknr. 323335 - GASONTSNAPPING (STORING TIJDENS VULPROCES OVENS, KLIMPIJP) Melding nog in behandeling Waarneming De uitgevoerd, oorzaak bekend (t.k.a.) gasdrukpiek kan niet voldoende afgevoerd worden door de gasleidingen. Dit zorgt ervoor dat de klimpijpdeksel wordt open gedrukt waarbij emissie is ontstaan bij oven 424 Oorzaak Feiten worden verzameld om deze milieumelding aan te vullen. Directe oorzaak: Hogere gasdruk in de oven tijdens het vullen. Basis oorzaak: Vervuiling in de stijgpijp waardoor het gas meer weerstand ondervind, dit resulteert in verhoogde druk waardoor de klimpijpdeksel open gedrukt wordt.. Maatregel Wordt verder onderzocht Het vullen gestopt, stoom op de oven gezet om onderdruk te creëren in de oven hiermee is de emissie weggenomen. De vervuiling is de volgende behandeling verwijderd, de daarop volgende oven behandelingen zijn zonder de eerder genoemde emissie uitgevoerd. Melding afgesloten 16-05-2024 12:55;06:38:00;20:42:00;398;1242;14,06666666666670;TRUE;FALSE;9,7333333333333325;-4,3333333333333330;10;-4;FALSE;FALSE
2031;2024-04-17T19:05:00Z;2024-04-17;21:05:00;2024;4;Apr;Voorjaar;1265;21;5;Tata Steel IJmuiden B.V. (KGF2) Kooksgasfabriek 2;Kooksgasfabriek 2;Kooksovengas (ongereinigd);6 m3;Melknr. 323338 GASONTSNAPPING (STORING TIJDENS VULPROCES OVENS, KLIMPIJP) Melding nog in behandeling Waarneming De uitgevoerd, oorzaak bekend (t.k.a.) gasdrukpiek kan niet voldoende afgevoerd worden door de gasleidingen. Dit zorgt ervoor dat de klimpijpdeksel wordt open gedrukt waarbij emissie is ontstaan bij oven 411 Oorzaak Feiten worden verzameld om deze milieumelding aan te vullen. AANVULLING 16-05-2024: Directe oorzaak: Hogere gasdruk in de oven tijdens het vullen. Basis oorzaak: Vervuiling in de stijgpijp waardoor het gas meer weerstand ondervind, dit resulteert in verhoogde druk waardoor de klimpijpdeksel open gedrukt wordt. Maatregel Wordt verder onderzocht AANVULLING 16-05- 2024 Het vullen gestopt, stoom op de oven gezet om onderdruk te creëren in de oven hiermee is de emissie weggenomen. De vervuiling is de volgende behandeling verwijderd, de daarop volgende oven behandelingen zijn zonder emissie uitgevoerd. Melding afgesloten 16-05- 2024 12:16;06:38:00;20:42:00;398;1242;14,06666666666670;FALSE;TRUE;14,4499999999999993;0,3833333333333334;14;0;FALSE;FALSE
2034;2024-04-16T17:32:00Z;2024-04-16;19:32:00;2024;4;Apr;Voorjaar;1172;19;32;Tata Steel IJmuiden B.V. (KGF1) Kooksgasfabriek 1;Kooksgasfabriek 1;Kooksovengas;9 m3;Melknr. 323310 GASONTSNAPPING (STORING TIJDENS VULPROCES OVENS, KLIMPIJP) Melding afgesloten 13-05-2024 12:35 Waarneming uitgevoerd, oorzaak bekend (t.k.a.) Tijdens het terugkijken van camerabeelden kooksovengas emissie uit klimpijp 821 geconstateerd van 15:10 tot 15:13. De klimpijp verzorgt de afvoer van het kooksovengas uit de kooksoven naar de gasverzamelleiding. De klimpijp wordt afgesloten door een klimpijpdeksel met een waterslot. Uit de klimpijp is kooksovengas emissie vrijgekomen. Oorzaak Vervuiling geconstateerd in de waterslotring van de klimpijp waardoor de klimpijpdeksel niet helemaal sloot tijdens het vulproces. Maatregel Het vullen gestopt. Klimpijpdeksel met de hand goed gesloten. Vervuiling vanuit het waterslot verwijderd. Bij de volgende behandelingen is er meegekeken en deze zijn zonder problemen behandeld.;06:40:00;20:40:00;400;1240;14,00000000000000;TRUE;FALSE;12,8666666666666671;-1,1333333333333333;13;-1;FALSE;FALSE
2036;2024-04-15T05:05:00Z;2024-04-15;07:05:00;2024;4;Apr;Voorjaar;425;7;5;Tata Steel IJmuiden B.V. (KGF2) Kooksgasfabriek 2;Kooksgasfabriek 2;Kooksovengas;6 m3;Meldingsnr. 323290 - GASONTSNAPPING (STORING TIJDENS VULPROCES OVENS, KLIMPIJP) Melding nog in behandeling Waarneming De uitgevoerd, oorzaak bekend (t.k.a.) gasdrukpiek kan niet voldoende afgevoerd worden door de gasleidingen. Dit zorgt ervoor dat de klimpijpdeksel wordt open gedrukt waarbij emissie is ontstaan bij oven 408 Oorzaak Feiten worden verzameld om deze milieumelding aan te vullen. AANVULLING 16-05-2024 Directe oorzaak: Hogere gasdruk in de oven tijdens het vullen. Basis oorzaak: Vervuiling in de stijgpijp waardoor het gas meer weerstand ondervind, dit resulteert in verhoogde druk waardoor de klimpijpdeksel open gedrukt wordt. Maatregel Wordt verder onderzocht AANVULLING 16-05- 2024 Het vullen gestopt, stoom op de oven gezet om onderdruk te creëren in de oven hiermee is de emissie weggenomen. De vervuiling is de volgende behandeling verwijderd, en tevens de klimpijpdeksel verzwaard om herhaling te voorkomen. Melding afgesloten 16-05-2024 12:37;06:43:00;20:38:00;403;1238;13,91666666666670;TRUE;FALSE;0,3666666666666666;-13,5500000000000007;0;-14;FALSE;FALSE
2037;2024-04-15T05:41:00Z;2024-04-15;07:41:00;2024;4;Apr;Voorjaar;461;7;41;Tata Steel IJmuiden B.V. (KB2) Koudbandwalserij 2;Koudbandwalserij 2;PAK (was Rookgas);1068000;Melknr. 323292 - GASONTSNAPPING (STORING) Melding nog in behandeling Waarneming Uitval ARI agv technisch falen. de hoeveelheid microgram (was 0 uitgevoerd, oorzaak bekend (t.k.a.) emissie wordt alsnog berekend obv procesdata en z.s.m. toegestuurd Oorzaak Onderzoek loopt nog, nadere informatie volgt z.s.m. m3) Maatregel OCAP ingezet om uitstoot tot minimum te beperken. verder onderzoek loopt nog nadere informatie volgt z.s.m. AANVULLING 22- 5-2024 Stof: PAK Hoeveelheid: 1068000 microgram Melding afgesloten 22-05-2024 14:22 Waarneming 22-5-2024: a.g.v. deze storing zijn ongefilterde en onverbrande schermgassen uitgestoten. De uitstoot was korter dan storingsduur, omdat de OCAP volledig gelopen was. Op basis van de procesgegevens is berekend dat 1068 miligram PAKs geemitteerd zijn. Oorzaak 25-5-2024 De ARI is uitgevallen als gevolg van een kortsluit beveiliging die aan werd gesproken in een PLC kaart Maatregel 25-5-2024 Kaart is direct gereset en teruggeplaatst in de installatie. Er is aanvullend onderzoek gedaan samen met de leverancier, deze heeft geen specifieke oorzaak kunnen vaststellen.;06:43:00;20:38:00;403;1238;13,91666666666670;TRUE;FALSE;0,9666666666666667;-12,9499999999999993;1;-13;FALSE;FALSE
2039;2024-04-14T03:04:00Z;2024-04-14;05:04:00;2024;4;Apr;Voorjaar;304;5;4;Tata Steel IJmuiden B.V. (HOO) Hoogovens;Hoogovens;IJzeroxide;2 kg;"Melknr. 323279 ROOKEMISSIE OVENHUIS (ONDOORZICHTIGE WOLK; BOVEN UITHOUDERKRAAN) Melding afgesloten 14-04-2024 05:06 uitgevoerd, oorzaak bekend (t.k.a.) Waarneming Rookemissie uit het ovenhuisdak Oorzaak Openmaken zuid tapkant Maatregel Manipulatorkap boven steek gezet";06:45:00;20:37:00;405;1237;13,86666666666670;FALSE;TRUE;-1,6833333333333333;-15,5500000000000007;-2;-16;FALSE;FALSE
2041;2024-04-14T16:55:00Z;2024-04-14;18:55:00;2024;4;Apr;Voorjaar;1135;18;55;Tata Steel IJmuiden B.V. (KGF1) Kooksgasfabriek 1;Kooksgasfabriek 1;Kooksovengas (ongereinigd);3 m3;Melknr. 323285 - GASONTSNAPPING (LEKKAGES, STORING) Melding afgesloten 29-04-2024 12:58 Melding nog in behandeling Waarneming uitgevoerd, oorzaak bekend (t.k.a.) De vulwagen zorgt ervoor dat ovens gevuld worden met mengkolen, tijdens het vullen van de oven is er een emissie ontstaan op oven 831 2e vulgat. Oorzaak Feiten worden verzameld om deze milieu melding aan te vullen. (Als gevolg van grafiet aangroei in de vulgaten glijden kookskolen niet goed vanuit de vulwagen de oven in. Hierdoor blijven kookskolen tussen de vulwagen en de oven hangen en dient handmatig te worden geholpen/weggehaald om het vulproces af te ronden.) Maatregel De oven wordt op de hand nog een keer extra geplaneerd om emissie direct weg te nemen. Bij eerstvolgende behandeling vulgat 2 extra gecontroleerd en daar waar mogelijk schoon gestoken. Opvolgende behandelingen geen emissie meer waargenomen.;06:45:00;20:37:00;405;1237;13,86666666666670;TRUE;FALSE;12,1666666666666661;-1,7000000000000000;12;-2;FALSE;FALSE
2043;2024-04-13T12:57:00Z;2024-04-13;14:57:00;2024;4;Apr;Voorjaar;897;14;57;Tata Steel IJmuiden B.V. (Pefa) Pelletfabriek;Pelletfabriek;Sifastof (was onbekend);10 kg (was 0);Melknr. 323268 - ONGEWOON VOORVAL MET MOGELIJKE MILIEUGEVOLGEN Melding afgesloten 01-08-2024 15:00 Melding nog in behandeling Waarneming Extern is er een melding gedaan door de DBB (Dienst beveiliging) ging over een bruine pluim die boven de SIFA hing. Na bekijken toegestuurde foto's lijkt het om de Pefa te gaan. Melding omgezet naar Pefa Oorzaak Nog in onderzoek naar herkomst en oorzaak. Update 24-04: melding wordt nog verder uitgezocht. Terugkoppeling eind april begin mei. Maatregel 01-08-2024, aanvulling, 15:01 uur Meteen op onderzoek gegaan maar niets aangetroffen wat een milieu melding zou moeten zijn, geen bruine pluim aangetroffen. Zijn nog verder aan het onderzoeken in het proces of hier afwijkingen zijn geweest wat dit had kunnen veroorzaken. Zijn ook elders bij de EVB aan het onderzoeken. Bij de Pefa geen afwijkingen kunnen vinden. Aan de foto te zien is het wel Pefa gebied. Update 24-04: melding wordt nog verder uitgezocht. Terugkoppeling eind april begin mei. Update 27-05 RvO: in (proces)data geen afwijkingen kunnen vinden wat tot een bruine pluim geleid zou moeten hebben. Dit wordt als incident beschouwd.;06:47:00;20:35:00;407;1235;13,80000000000000;TRUE;FALSE;8,1666666666666661;-5,6333333333333337;8;-6;FALSE;FALSE
2048;2024-04-12T19:37:00Z;2024-04-12;21:37:00;2024;4;Apr;Voorjaar;1297;21;37;Tata Steel IJmuiden B.V. (GSL) Grondstoffenlogistiek;Grondstoffenlogistiek;Rook;0 m3;Melknr. 323251 Omschrijving: BRAND Melding afgesloten 27-05-2024 07:23 Waarneming Brand tripper wg23. 15-04-2024, aanvulling, 08:09 uitgevoerd, oorzaak bekend (t.k.a.) uur Oorzaak De oorzaak wordt nog onderzocht Update ES: onjuiste focus op lopende overbruggingen op de tripperwagen 23 kon de brand veroorzaken. Maatregel 15-04-2024, aanvulling, 08:09 uur De brand is direct geblust. Eventuele andere maatregelen worden onderzocht Update ES: Het voorkomen van brand, door juiste focus te hebben op overbruggingen van een installatie is na het incident reeds geborgd in de ochtend wijding structuur bij de GSL. De bedieningsman/ vrouw is verantwoordelijk voor lopende overbruggingen en moet hier de juiste focus op te hebben. Naar aanleiding van dit incident is het besproken op de ploegen en wordt er extra aandacht besteed aan overbruggingen en voorkomen van brand.;06:49:00;20:33:00;409;1233;13,73333333333330;FALSE;TRUE;14,8000000000000007;1,0666666666666667;15;1;FALSE;FALSE
2049;2024-04-12T19:43:00Z;2024-04-12;21:43:00;2024;4;Apr;Voorjaar;1303;21;43;Tata Steel IJmuiden B.V. (GSL) Grondstoffenlogistiek;Grondstoffenlogistiek;Rook;0 m3;Melknr. 323252 Omschrijving: BRAND Melding nog in behandeling Waarneming Surveillant zag een beginnende brand. Onbekend hoe dit uitgevoerd, oorzaak bekend (t.k.a.) heeft kunnen ontstaan. Maatregel Brand is geblust;06:49:00;20:33:00;409;1233;13,73333333333330;FALSE;TRUE;14,9000000000000004;1,1666666666666667;15;1;FALSE;FALSE
2050;2024-04-11T11:27:00Z;2024-04-11;13:27:00;2024;4;Apr;Voorjaar;807;13;27;Tata Steel IJmuiden B.V. (Pefa) Pelletfabriek;Pelletfabriek;Ertsstof;3 kg;Melknr. 323240 STOFEMISSIE (BIJ AUTOVERLADING) Melding nog in behandeling Waarneming Leeg trekken van het tussenbunkertje terwijl uitgevoerd, oorzaak bekend (t.k.a.) er geen water op stond. Oorzaak Leegtrekken van het tussenbunkertje. Maatregel in het vervolg controleren of er water op komt. AANVULLING Melding afgesloten 25-04-2024 15:35 Maatregel Update 24-04: Spoel voor aansturing van het water op het tussenbunkertje was doorgebrand. Deze gewisseld waarna in orde;06:51:00;20:32:00;411;1232;13,68333333333330;TRUE;FALSE;6,5999999999999996;-7,0833333333333330;7;-7;FALSE;FALSE
2053;2024-04-10T10:14:00Z;2024-04-10;12:14:00;2024;4;Apr;Voorjaar;734;12;14;Tata Steel IJmuiden B.V. (KGF2) Kooksgasfabriek 2;Kooksgasfabriek 2;Kooksovengas;1 m3;Melknr. 323226 - GASONTSNAPPING (LEKKAGES, STORING) Melding afgesloten 02-05-2024 12:50 Melding nog in behandeling Waarneming memoveld Tijdens deur uitnemen was er zichtbare emissie bij oven 411 Oorzaak Feiten worden verzameld om deze milieumelding aan te vullen. Update: Directe oorzaak: vervuiling van de ovendeur. Basisoorzaak: waterbak aan machinezijde was niet gevuld met water. Maatregel Wordt verder onderzocht Update: Waterbak aan machinezijde is na ovenbehandeling voorzien van nieuw water, volgende ovenbehandelingen zonder emissie tijdens deur uitnemen behandeld.;06:54:00;20:30:00;414;1230;13,60000000000000;TRUE;FALSE;5,3333333333333330;-8,2666666666666675;5;-8;FALSE;FALSE
2054;2024-04-10T11:56:00Z;2024-04-10;13:56:00;2024;4;Apr;Voorjaar;836;13;56;Tata Steel IJmuiden B.V. (KGF1) Kooksgasfabriek 1;Kooksgasfabriek 1;Kooksovengas (ongereinigd);3 m3;Melknr. 323228 - GASONTSNAPPING (STORING TIJDENS VULPROCES OVENS, KLIMPIJP) Melding afgesloten 29-04-2024 12:47 Melding nog in uitgevoerd, oorzaak bekend (t.k.a.) behandeling Waarneming 29-04-2024, wijziging/aanvulling, 12:47 uur Via het planeerluik is er emissie ontstaan. Door een handmatige handeling is er per abuis bij oven 953 gestart met opnieuw planeren. Via het planeerluik worden de kolen in de oven glad gestreken door een planeerstang. Dit zorgt ervoor dat de gasgang vrij gemaakt wordt om de gassen af te voeren. Na het gladstrijken is de planeerluik niet goed gesloten. Dit heeft emissie gegeven op oven Oorzaak 29-04-2024, aanvulling, 12:47 uur Directe oorzaak is het openen van planeerluik terwijl deze oven gevuld was. Het handmatig ingrijpen was na een storingsmelding van de uitstootmachine. De betreffende operator is vergeten eerst naar de volgende te behandelen oven te rijden. Feiten worden verzameld om deze milieumelding aan te vullen Maatregel 29- 04-2024, wijziging/aanvulling, 12:47 uur Het planeerluik direct op lokaal bediening weer dicht gedrukt. Met de operator en de op zijnde ploeg de situatie doorgesproken. Stoom op de oven gezet om onderdruk te creëren in de oven hiermee is de emissie weggenomen. Het planeerluik op lokaal bediening dicht gedrukt, bij de volgende behandeling wordt er bekeken of het planeerluik goed sluit.;06:54:00;20:30:00;414;1230;13,60000000000000;TRUE;FALSE;7,0333333333333332;-6,5666666666666664;7;-7;FALSE;FALSE
2055;2024-04-10T15:03:00Z;2024-04-10;17:03:00;2024;4;Apr;Voorjaar;1023;17;3;Tata Steel IJmuiden B.V. (ENB) Energiebedrijf;Energiebedrijf;stoom;onbekend;- uitgevoerd, oorzaak bekend (t.k.a.);06:54:00;20:30:00;414;1230;13,60000000000000;TRUE;FALSE;10,1500000000000004;-3,4500000000000002;10;-3;FALSE;FALSE
